148,2018-03-28 06:32:07.761874,7,1661,1661
149,2018-03-28 06:32:07.820855,7,1665,1665
150,2018-03-28 06:32:07.881140,7,1667,1667
151,2018-03-28 06:32:07.926933,7,1673,1673
152,2018-03-28 06:32:07.971003,7,1676,1676
153,2018-03-28 06:32:08.013564,7,1677,1677
154,2018-03-28 06:32:08.061730,7,1678,1678
155,2018-03-28 06:32:08.103178,7,1683,1683
156,2018-03-28 06:32:08.163405,7,1684,1684
157,2018-03-28 06:32:08.210980,7,1686,1686
158,2018-03-28 06:32:08.257247,7,1689,1689
159,2018-03-28 06:32:08.312637,7,1690,1690
160,2018-03-28 06:32:08.354094,7,1694,1694
161,2018-03-28 06:32:08.406953,7,1696,1696
162,2018-03-28 06:32:08.455878,7,1697,1697
163,2018-03-28 06:32:08.509526,7,1698,1698
164,2018-03-28 06:32:08.556860,7,1702,1702
165,2018-03-28 06:32:08.601542,7,1704,1704
166,2018-03-28 06:32:08.646694,7,1706,1706
167,2018-03-28 06:32:08.688982,7,1708,1708
168,2018-03-28 06:32:08.736869,7,1710,1710
169,2018-03-28 06:32:08.785300,7,1712,1712
170,2018-03-28 06:32:08.826707,7,1713,1713
171,2018-03-28 06:32:08.875622,7,1714,1714
172,2018-03-28 06:32:08.923600,7,1715,1715
173,2018-03-28 06:32:08.965388,7,1716,1716
174,2018-03-28 06:32:09.017928,7,1717,1717
175,2018-03-28 06:32:09.066792,7,1722,1722
176,2018-03-28 06:32:09.121505,7,1724,1724
177,2018-03-28 06:32:09.167565,7,1725,1725
178,2018-03-28 06:32:09.223212,7,1726,1726
179,2018-03-28 06:32:09.264969,7,1727,1727
180,2018-03-28 06:32:09.312865,7,1729,1729
181,2018-03-28 06:32:09.366836,7,1730,1730
182,2018-03-28 06:32:09.402601,7,1731,1731
183,2018-03-28 06:32:09.450735,7,1732,1732
184,2018-03-28 06:32:09.497229,7,1734,1734
185,2018-03-28 06:32:09.551811,7,1735,1735
186,2018-03-28 06:32:09.605976,7,1736,1736
187,2018-03-28 06:32:09.647099,7,1737,1737
188,2018-03-28 06:32:09.707443,7,1741,1741
189,2018-03-28 06:32:09.761824,7,1743,1743
190,2018-03-28 06:32:09.821268,7,1744,1744
191,2018-03-28 06:32:09.880718,7,1745,1745
192,2018-03-28 06:32:09.929592,7,1748,1748
193,2018-03-28 06:32:09.979201,7,1749,1749
194,2018-03-28 06:32:10.025457,7,1751,1751
195,2018-03-28 06:32:10.084736,7,1752,1752
196,2018-03-28 06:32:10.145154,7,1754,1754
197,2018-03-28 06:32:10.193076,7,1755,1755
198,2018-03-28 06:32:10.240252,7,1757,1757
199,2018-03-28 06:32:10.282766,7,1758,1758
200,2018-03-28 06:32:10.342821,7,1765,1765
201,2018-03-28 06:32:10.384670,7,1771,1771
202,2018-03-28 06:32:10.444618,7,1774,1774
203,2018-03-28 06:32:10.486230,7,1775,1775
204,2018-03-28 06:32:10.533446,7,1777,1777
205,2018-03-28 06:32:10.576147,7,1720,1720
206,2018-03-28 06:32:10.616784,7,1781,1781
207,2018-03-28 06:32:10.659897,7,1783,1783
208,2018-03-28 06:32:10.702052,7,1785,1785
209,2018-03-28 06:32:10.789699,7,1487,1487
210,2018-03-28 06:32:10.837640,7,1398,1398
211,2018-03-28 06:32:10.875614,7,1489,1489
212,2018-03-28 06:32:10.922954,7,1490,1490
213,2018-03-28 06:32:10.970684,7,1401,1401
214,2018-03-28 06:32:11.012850,7,1402,1402
215,2018-03-28 06:32:11.060653,7,1403,1403
216,2018-03-28 06:32:11.107276,7,1404,1404
217,2018-03-28 06:32:11.159692,7,1405,1405
218,2018-03-28 06:32:11.205115,7,1493,1493
219,2018-03-28 06:32:11.241121,7,1494,1494
220,2018-03-28 06:32:11.287046,7,1307,1307
221,2018-03-28 06:32:11.330829,7,1407,1407
222,2018-03-28 06:32:11.377023,7,1409,1409
223,2018-03-28 06:32:11.414570,7,1496,1496
224,2018-03-28 06:32:11.454208,7,1410,1410
225,2018-03-28 06:32:11.497457,7,1412,1412
226,2018-03-28 06:32:11.535859,7,1499,1499
227,2018-03-28 06:32:11.587004,7,1500,1500
228,2018-03-28 06:32:11.627086,7,1502,1502
229,2018-03-28 06:32:11.667918,7,1415,1415
230,2018-03-28 06:32:11.715307,7,1317,1317
231,2018-03-28 06:32:11.765865,7,1319,1319
232,2018-03-28 06:32:11.814982,7,1416,1416
233,2018-03-28 06:32:11.856554,7,1320,1320
234,2018-03-28 06:32:11.904964,7,1418,1418
235,2018-03-28 06:32:11.952989,7,1420,1420
236,2018-03-28 06:32:11.995605,7,1421,1421
237,2018-03-28 06:32:12.042736,7,1509,1509
238,2018-03-28 06:32:12.090322,7,1327,1327
239,2018-03-28 06:32:12.137229,7,1423,1423
240,2018-03-28 06:32:12.174334,7,1424,1424
241,2018-03-28 06:32:12.222492,7,1335,1335
242,2018-03-28 06:32:12.275924,7,1432,1432
243,2018-03-28 06:32:12.317122,7,1514,1514
244,2018-03-28 06:32:12.365808,7,1342,1342
245,2018-03-28 06:32:12.413714,7,1516,1516
246,2018-03-28 06:32:12.456237,7,1517,1517
247,2018-03-28 06:32:12.510310,7,1343,1343
248,2018-03-28 06:32:12.551873,7,1344,1344
249,2018-03-28 06:32:12.605950,7,1518,1518
250,2018-03-28 06:32:12.646756,7,1519,1519
251,2018-03-28 06:32:12.687981,7,1347,1347
252,2018-03-28 06:32:12.731239,7,1437,1437
253,2018-03-28 06:32:12.767080,7,1350,1350
254,2018-03-28 06:32:12.822025,7,1438,1438
255,2018-03-28 06:32:12.863086,7,1522,1522
256,2018-03-28 06:32:12.916738,7,1352,1352
257,2018-03-28 06:32:12.976828,7,1440,1440
258,2018-03-28 06:32:13.024775,7,1354,1354
259,2018-03-28 06:32:13.077257,7,1527,1527
260,2018-03-28 06:32:13.120517,7,1441,1441
261,2018-03-28 06:32:13.174284,7,1357,1357
262,2018-03-28 06:32:13.222272,7,1529,1529
263,2018-03-28 06:32:13.270307,7,1445,1445
264,2018-03-28 06:32:13.324295,7,1364,1364
265,2018-03-28 06:32:13.366096,7,1365,1365
266,2018-03-28 06:32:13.414096,7,1446,1446
267,2018-03-28 06:32:13.455786,7,1447,1447
268,2018-03-28 06:32:13.504011,7,1531,1531
269,2018-03-28 06:32:13.545703,7,1368,1368
270,2018-03-28 06:32:13.586803,7,1448,1448
271,2018-03-28 06:32:13.635432,7,1533,1533
272,2018-03-28 06:32:13.683468,7,1371,1371
273,2018-03-28 06:32:13.731817,7,1449,1449
274,2018-03-28 06:32:13.773701,7,1372,1372
275,2018-03-28 06:32:13.822100,7,1450,1450
276,2018-03-28 06:32:13.869712,7,1452,1452
277,2018-03-28 06:32:13.911124,7,1536,1536
278,2018-03-28 06:32:13.965635,7,1537,1537
279,2018-03-28 06:32:14.012903,7,1455,1455
280,2018-03-28 06:32:14.061317,7,1457,1457
281,2018-03-28 06:32:14.114259,7,1458,1458
282,2018-03-28 06:32:14.156353,7,1374,1374
283,2018-03-28 06:32:14.210495,7,1375,1375
284,2018-03-28 06:32:14.257189,7,1459,1459
285,2018-03-28 06:32:14.311987,7,1461,1461
286,2018-03-28 06:32:14.366275,7,1378,1378
287,2018-03-28 06:32:14.414241,7,1540,1540
288,2018-03-28 06:32:14.473742,7,1462,1462
289,2018-03-28 06:32:14.527007,7,1463,1463
290,2018-03-28 06:32:14.569382,7,1380,1380
291,2018-03-28 06:32:14.616797,7,1381,1381
292,2018-03-28 06:32:14.704924,7,1542,1542
293,2018-03-28 06:32:14.746027,7,1385,1385
294,2018-03-28 06:32:14.791173,7,1545,1545
295,2018-03-28 06:32:14.837562,7,1386,1386
296,2018-03-28 06:32:14.886594,7,1468,1468
297,2018-03-28 06:32:14.934819,7,1469,1469
298,2018-03-28 06:32:14.987741,7,1387,1387
299,2018-03-28 06:32:15.036345,7,1548,1548
300,2018-03-28 06:32:15.085183,7,1388,1388
301,2018-03-28 06:32:15.126289,7,1471,1471
302,2018-03-28 06:32:15.167294,7,1552,1552
303,2018-03-28 06:32:15.217203,7,1553,1553
304,2018-03-28 06:32:15.264169,7,1473,1473
305,2018-03-28 06:32:15.306387,7,1474,1474
306,2018-03-28 06:32:15.347153,7,1389,1389
307,2018-03-28 06:32:15.395774,7,1555,1555
308,2018-03-28 06:32:15.436948,7,1390,1390
309,2018-03-28 06:32:15.479850,7,1556,1556
310,2018-03-28 06:32:15.529304,7,1476,1476
311,2018-03-28 06:32:15.569257,7,1477,1477
312,2018-03-28 06:32:15.616537,7,1478,1478
313,2018-03-28 06:32:15.664998,7,1479,1479
314,2018-03-28 06:32:15.708728,7,1558,1558
315,2018-03-28 06:32:15.744695,7,1560,1560
316,2018-03-28 06:32:15.780734,7,1561,1561
317,2018-03-28 06:32:15.822804,7,1562,1562
318,2018-03-28 06:32:15.864709,7,1482,1482
319,2018-03-28 06:32:15.906396,7,1392,1392
320,2018-03-28 06:32:15.948353,7,1563,1563
321,2018-03-28 06:32:15.991004,7,1564,1564
322,2018-03-28 06:32:16.036432,7,1565,1565
323,2018-03-28 06:32:16.074627,7,1566,1566
324,2018-03-28 06:32:16.113764,7,1483,1483
325,2018-03-28 06:32:16.150256,7,1567,1567
326,2018-03-28 06:32:16.188169,7,1568,1568
327,2018-03-28 06:32:16.222502,7,1484,1484
328,2018-03-28 06:32:16.265412,7,1569,1569
329,2018-03-28 06:32:16.304504,7,1485,1485
330,2018-03-28 06:32:16.346814,7,1570,1570
331,2018-03-28 06:32:16.391864,7,1573,1573
332,2018-03-28 06:32:16.443170,7,1574,1574
333,2018-03-28 06:32:16.483566,7,1577,1577
334,2018-03-28 06:32:16.533169,7,1578,1578
335,2018-03-28 06:32:16.590139,7,1580,1580
336,2018-03-28 06:32:16.641077,7,1581,1581
337,2018-03-28 06:32:16.694814,7,1582,1582
338,2018-03-28 06:32:16.764767,7,1584,1584
339,2018-03-28 06:32:16.814930,7,1588,1588
340,2018-03-28 06:32:16.874430,7,1590,1590
341,2018-03-28 06:32:16.922553,7,1593,1593
342,2018-03-28 06:32:16.976328,7,1030,1030
343,2018-03-28 06:32:17.035312,7,1031,1031
344,2018-03-28 06:32:17.086476,7,1032,1032
345,2018-03-28 06:32:17.146813,7,1036,1036
346,2018-03-28 06:32:17.203800,7,1038,1038
347,2018-03-28 06:32:17.252202,7,1041,1041
348,2018-03-28 06:32:17.299779,7,1042,1042
349,2018-03-28 06:32:17.353948,7,1044,1044
350,2018-03-28 06:32:17.401546,7,1045,1045
351,2018-03-28 06:32:17.443692,7,1049,1049
352,2018-03-28 06:32:17.491528,7,1050,1050
353,2018-03-28 06:32:17.533298,7,1056,1056
354,2018-03-28 06:32:17.581090,7,1062,1062
355,2018-03-28 06:32:17.616627,7,1065,1065
356,2018-03-28 06:32:17.658909,7,1068,1068
357,2018-03-28 06:32:17.695482,7,1069,1069
358,2018-03-28 06:32:17.736597,7,1071,1071
359,2018-03-28 06:32:17.777409,7,1073,1073
360,2018-03-28 06:32:17.821868,7,1079,1079
361,2018-03-28 06:32:17.860317,7,1084,1084
362,2018-03-28 06:32:17.904651,7,1086,1086
363,2018-03-28 06:32:17.950903,7,1087,1087
364,2018-03-28 06:32:17.997734,7,1088,1088
365,2018-03-28 06:32:18.042213,7,1089,1089
366,2018-03-28 06:32:18.083341,7,1091,1091
367,2018-03-28 06:32:18.126114,7,1093,1093
368,2018-03-28 06:32:18.166710,7,1097,1097
369,2018-03-28 06:32:18.215817,7,1105,1105
370,2018-03-28 06:32:18.256907,7,1106,1106
371,2018-03-28 06:32:18.311760,7,1109,1109
372,2018-03-28 06:32:18.359674,7,1110,1110
373,2018-03-28 06:32:18.403434,7,1116,1116
374,2018-03-28 06:32:18.445404,7,1117,1117
375,2018-03-28 06:32:18.481335,7,1119,1119
376,2018-03-28 06:32:18.523413,7,1122,1122
377,2018-03-28 06:32:18.558570,7,1124,1124
378,2018-03-28 06:32:18.600998,7,1125,1125
379,2018-03-28 06:32:18.648993,7,1127,1127
380,2018-03-28 06:32:18.690916,7,1128,1128
381,2018-03-28 06:32:18.732674,7,1135,1135
382,2018-03-28 06:32:18.775333,7,1140,1140
383,2018-03-28 06:32:18.816552,7,1142,1142
384,2018-03-28 06:32:18.864540,7,1144,1144
385,2018-03-28 06:32:18.912484,7,1145,1145
386,2018-03-28 06:32:18.948339,7,1149,1149
387,2018-03-28 06:32:18.989564,7,1150,1150
388,2018-03-28 06:32:19.028727,7,1152,1152
389,2018-03-28 06:32:19.073709,7,1155,1155
390,2018-03-28 06:32:19.120144,7,1159,1159
391,2018-03-28 06:32:19.164539,7,1160,1160
392,2018-03-28 06:32:19.206311,7,1162,1162
393,2018-03-28 06:32:19.246680,7,1163,1163
394,2018-03-28 06:32:19.287095,7,1164,1164
395,2018-03-28 06:32:19.349585,7,1172,1172
396,2018-03-28 06:32:19.399089,7,1176,1176
397,2018-03-28 06:32:19.439307,7,1180,1180
398,2018-03-28 06:32:19.485202,7,1181,1181
399,2018-03-28 06:32:19.531596,7,1182,1182
400,2018-03-28 06:32:19.581785,7,1183,1183
401,2018-03-28 06:32:19.633003,7,1185,1185
402,2018-03-28 06:32:19.686301,7,1186,1186
403,2018-03-28 06:32:19.733316,7,1187,1187
404,2018-03-28 06:32:19.806171,7,1188,1188
405,2018-03-28 06:32:19.851531,7,1190,1190
406,2018-03-28 06:32:19.902128,7,1191,1191
407,2018-03-28 06:32:19.950685,7,1192,1192
408,2018-03-28 06:32:20.009863,7,1194,1194
409,2018-03-28 06:32:20.057292,7,1198,1198
410,2018-03-28 06:32:20.105418,7,1199,1199
411,2018-03-28 06:32:20.144601,7,1200,1200
412,2018-03-28 06:32:20.195314,7,1204,1204
413,2018-03-28 06:32:20.236096,7,1205,1205
414,2018-03-28 06:32:20.281227,7,1208,1208
415,2018-03-28 06:32:20.333860,7,1209,1209
416,2018-03-28 06:32:20.381134,7,1212,1212
417,2018-03-28 06:32:20.429935,7,1213,1213
418,2018-03-28 06:32:20.471240,7,1215,1215
419,2018-03-28 06:32:20.514082,7,1216,1216
420,2018-03-28 06:32:20.560750,7,1217,1217
421,2018-03-28 06:32:20.602770,7,1219,1219
422,2018-03-28 06:32:20.646341,7,1220,1220
423,2018-03-28 06:32:20.689528,7,1222,1222
424,2018-03-28 06:32:20.740536,7,1225,1225
425,2018-03-28 06:32:20.785856,7,1230,1230
426,2018-03-28 06:32:20.830311,7,1231,1231
427,2018-03-28 06:32:20.882269,7,1232,1232
428,2018-03-28 06:32:20.930403,7,1237,1237
429,2018-03-28 06:32:20.977301,7,1238,1238
430,2018-03-28 06:32:21.026129,7,1239,1239
431,2018-03-28 06:32:21.074455,7,1240,1240
432,2018-03-28 06:32:21.122981,7,1243,1243
433,2018-03-28 06:32:21.175778,7,1244,1244
434,2018-03-28 06:32:21.220938,7,1246,1246
435,2018-03-28 06:32:21.269418,7,1249,1249
436,2018-03-28 06:32:21.311146,7,1251,1251
437,2018-03-28 06:32:21.353703,7,1255,1255
438,2018-03-28 06:32:21.395604,7,1259,1259
439,2018-03-28 06:32:21.443866,7,1264,1264
440,2018-03-28 06:32:21.486070,7,1267,1267
441,2018-03-28 06:32:21.534157,7,1270,1270
442,2018-03-28 06:32:21.576356,7,1271,1271
443,2018-03-28 06:32:21.612577,7,1272,1272
444,2018-03-28 06:32:21.648554,7,1276,1276
445,2018-03-28 06:32:21.690892,7,1277,1277
446,2018-03-28 06:32:21.736342,7,1278,1278
447,2018-03-28 06:32:21.778348,7,1284,1284
448,2018-03-28 06:32:21.817506,7,1287,1287
449,2018-03-28 06:32:21.856163,7,1292,1292
450,2018-03-28 06:32:21.898191,7,667,667
451,2018-03-28 06:32:21.933991,7,668,668
452,2018-03-28 06:32:21.979837,7,669,669
453,2018-03-28 06:32:22.029892,7,673,673
454,2018-03-28 06:32:22.070146,7,678,678
455,2018-03-28 06:32:22.119792,7,679,679
456,2018-03-28 06:32:22.154662,7,682,682
457,2018-03-28 06:32:22.194457,7,685,685
458,2018-03-28 06:32:22.232337,7,688,688
459,2018-03-28 06:32:22.273119,7,689,689
460,2018-03-28 06:32:22.317928,7,690,690
461,2018-03-28 06:32:22.356534,7,693,693
462,2018-03-28 06:32:22.405296,7,694,694
463,2018-03-28 06:32:22.453382,7,695,695
464,2018-03-28 06:32:22.506540,7,696,696
465,2018-03-28 06:32:22.550287,7,697,697
466,2018-03-28 06:32:22.592322,7,698,698
467,2018-03-28 06:32:22.634469,7,704,704
468,2018-03-28 06:32:22.682174,7,707,707
469,2018-03-28 06:32:22.734556,7,708,708
470,2018-03-28 06:32:22.777255,7,709,709
471,2018-03-28 06:32:22.824528,7,710,710
472,2018-03-28 06:32:22.863620,7,715,715
473,2018-03-28 06:32:22.920022,7,716,716
474,2018-03-28 06:32:22.967083,7,717,717
475,2018-03-28 06:32:23.011438,7,723,723
476,2018-03-28 06:32:23.052093,7,725,725
477,2018-03-28 06:32:23.091798,7,727,727
478,2018-03-28 06:32:23.147030,7,728,728
479,2018-03-28 06:32:23.193755,7,729,729
480,2018-03-28 06:32:23.235912,7,732,732
481,2018-03-28 06:32:23.284002,7,736,736
482,2018-03-28 06:32:23.333342,7,739,739
483,2018-03-28 06:32:23.392236,7,740,740
484,2018-03-28 06:32:23.434740,7,742,742
485,2018-03-28 06:32:23.476199,7,746,746
486,2018-03-28 06:32:23.524503,7,747,747
487,2018-03-28 06:32:23.573029,7,748,748
488,2018-03-28 06:32:23.624022,7,749,749
489,2018-03-28 06:32:23.669479,7,750,750
490,2018-03-28 06:32:23.717523,7,752,752
491,2018-03-28 06:32:23.768599,7,753,753
492,2018-03-28 06:32:23.819335,7,754,754
493,2018-03-28 06:32:23.869688,7,760,760
494,2018-03-28 06:32:23.926618,7,762,762
495,2018-03-28 06:32:23.970871,7,763,763
496,2018-03-28 06:32:24.033739,7,765,765
497,2018-03-28 06:32:24.084734,7,769,769
498,2018-03-28 06:32:24.146397,7,771,771
499,2018-03-28 06:32:24.188737,7,775,775
500,2018-03-28 06:32:24.242102,7,778,778
501,2018-03-28 06:32:24.281352,7,781,781
502,2018-03-28 06:32:24.329248,7,782,782
503,2018-03-28 06:32:24.371132,7,786,786
504,2018-03-28 06:32:24.419952,7,787,787
505,2018-03-28 06:32:24.473863,7,792,792
506,2018-03-28 06:32:24.509707,7,795,795
507,2018-03-28 06:32:24.557858,7,797,797
508,2018-03-28 06:32:24.605541,7,799,799
509,2018-03-28 06:32:24.658430,7,803,803
510,2018-03-28 06:32:24.700311,7,804,804
511,2018-03-28 06:32:24.736720,7,808,808
512,2018-03-28 06:32:24.780793,7,809,809
513,2018-03-28 06:32:24.820008,7,811,811
514,2018-03-28 06:32:24.858482,7,817,817
515,2018-03-28 06:32:24.903881,7,818,818
516,2018-03-28 06:32:24.948456,7,819,819
517,2018-03-28 06:32:24.993990,7,820,820
518,2018-03-28 06:32:25.041743,7,822,822
519,2018-03-28 06:32:25.083875,7,823,823
520,2018-03-28 06:32:25.131486,7,824,824
521,2018-03-28 06:32:25.173670,7,825,825
522,2018-03-28 06:32:25.231316,7,826,826
523,2018-03-28 06:32:25.277629,7,830,830
524,2018-03-28 06:32:25.336291,7,833,833
525,2018-03-28 06:32:25.383119,7,834,834
526,2018-03-28 06:32:25.419268,7,835,835
527,2018-03-28 06:32:25.472524,7,836,836
528,2018-03-28 06:32:25.520950,7,837,837
529,2018-03-28 06:32:25.568798,7,839,839
530,2018-03-28 06:32:25.605035,7,841,841
531,2018-03-28 06:32:25.701167,7,842,842
532,2018-03-28 06:32:25.748687,7,845,845
533,2018-03-28 06:32:25.784977,7,849,849
534,2018-03-28 06:32:25.839400,7,851,851
535,2018-03-28 06:32:25.880355,7,852,852
536,2018-03-28 06:32:25.930089,7,855,855
537,2018-03-28 06:32:25.970072,7,859,859
538,2018-03-28 06:32:26.001898,7,860,860
539,2018-03-28 06:32:26.041689,7,861,861
540,2018-03-28 06:32:26.081856,7,865,865
541,2018-03-28 06:32:26.140941,7,867,867
542,2018-03-28 06:32:26.189383,7,870,870
543,2018-03-28 06:32:26.235758,7,876,876
544,2018-03-28 06:32:26.273351,7,877,877
545,2018-03-28 06:32:26.321459,7,880,880
546,2018-03-28 06:32:26.357527,7,881,881
547,2018-03-28 06:32:26.405351,7,882,882
548,2018-03-28 06:32:26.448921,7,883,883
549,2018-03-28 06:32:26.494984,7,884,884
550,2018-03-28 06:32:26.536344,7,886,886
551,2018-03-28 06:32:26.577340,7,887,887
552,2018-03-28 06:32:26.617056,7,890,890
553,2018-03-28 06:32:26.668751,7,891,891
554,2018-03-28 06:32:26.710638,7,894,894
555,2018-03-28 06:32:26.751215,7,895,895
556,2018-03-28 06:32:26.792533,7,897,897
557,2018-03-28 06:32:26.836296,7,898,898
558,2018-03-28 06:32:26.882550,7,899,899
559,2018-03-28 06:32:26.926150,7,902,902
560,2018-03-28 06:32:26.966412,7,904,904
561,2018-03-28 06:32:27.015045,7,905,905
562,2018-03-28 06:32:27.053233,7,908,908
563,2018-03-28 06:32:27.097612,7,909,909
564,2018-03-28 06:32:27.135809,7,911,911
565,2018-03-28 06:32:27.179415,7,913,913
566,2018-03-28 06:32:27.227901,7,914,914
567,2018-03-28 06:32:27.269416,7,915,915
568,2018-03-28 06:32:27.311928,7,917,917
569,2018-03-28 06:32:27.346750,7,922,922
570,2018-03-28 06:32:27.384417,7,924,924
571,2018-03-28 06:32:27.425498,7,925,925
572,2018-03-28 06:32:27.462637,7,927,927
573,2018-03-28 06:32:27.510879,7,928,928
574,2018-03-28 06:32:27.556876,7,929,929
575,2018-03-28 06:32:27.599004,7,932,932
576,2018-03-28 06:32:27.640664,7,933,933
577,2018-03-28 06:32:27.676747,7,936,936
578,2018-03-28 06:32:27.712423,7,938,938
579,2018-03-28 06:32:27.745678,7,939,939
580,2018-03-28 06:32:27.786499,7,941,941
581,2018-03-28 06:32:27.820289,7,942,942
582,2018-03-28 06:32:27.868095,7,944,944
583,2018-03-28 06:32:27.904100,7,947,947
584,2018-03-28 06:32:27.940355,7,949,949
585,2018-03-28 06:32:27.994234,7,955,955
586,2018-03-28 06:32:28.030023,7,956,956
587,2018-03-28 06:32:28.071975,7,957,957
588,2018-03-28 06:32:28.113715,7,958,958
589,2018-03-28 06:32:28.149472,7,960,960
590,2018-03-28 06:32:28.196540,7,961,961
591,2018-03-28 06:32:28.239668,7,962,962
592,2018-03-28 06:32:28.284302,7,963,963
